"eventID","parentEventID","habitat","locationID","countryCode","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","geodeticDatum","locality","sampleSizeValue","sampleSizeUnit","eventDate","eventType","samplingProtocol","eventRemarks","identifiedBy","county","stateProvince","minimumElevationInMeters","maximumElevationInMeters","verbatimElevation"
"CLBJ_032.20240523","CLBJ_032","grasslandHerbaceous","CLBJ_032.tickPlot.tck","US",33.405175,-97.595128,20.1,"WGS84","CLBJ_032",141,"m","2024-05-23 15:27:00","site visit","drag and flag","19 meters skipped due to wet conditions; identifiedBy is NA because there are no occurrence records for this event",,,,293.3,293.5,"293.4m"
"CLBJ_034.20240523","CLBJ_034","grasslandHerbaceous","CLBJ_034.tickPlot.tck","US",33.32009,-97.578537,20,"WGS84","CLBJ_034",135,"m","2024-05-23 16:04:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,324.1,324.1,"324.1m"
"CLBJ_036.20240523","CLBJ_036","grasslandHerbaceous","CLBJ_036.tickPlot.tck","US",33.396494,-97.580918,20.1,"WGS84","CLBJ_036",159,"m","2024-05-23 16:21:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,288.2,288.4,"288.3m"
"CLBJ_040.20240612","CLBJ_040","deciduousForest","CLBJ_040.tickPlot.tck","US",33.377571,-97.647237,20.1,"WGS84","CLBJ_040",110,"m","2024-06-12 13:00:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,327.6,327.8,"327.7m"
"CLBJ_043.20240612","CLBJ_043","deciduousForest","CLBJ_043.tickPlot.tck","US",33.410406,-97.593713,20.1,"WGS84","CLBJ_043",160,"m","2024-06-12 13:22:00","site visit","drag and flag","Nymphal tick collected appeared to be dead at time of collection but still stuck to the cloth","Guang Xu",,,284.7,284.9,"284.8m"
"CLBJ_033.20240612","CLBJ_033","deciduousForest","CLBJ_033.tickPlot.tck","US",33.382288,-97.619783,20.1,"WGS84","CLBJ_033",150,"m","2024-06-12 13:47:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,304.3,304.5,"304.4m"
"CLBJ_032.20240612","CLBJ_032","grasslandHerbaceous","CLBJ_032.tickPlot.tck","US",33.405175,-97.595128,20.1,"WGS84","CLBJ_032",157,"m","2024-06-12 14:23:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,293.3,293.5,"293.4m"
"CLBJ_034.20240612","CLBJ_034","grasslandHerbaceous","CLBJ_034.tickPlot.tck","US",33.32009,-97.578537,20,"WGS84","CLBJ_034",151,"m","2024-06-12 14:37:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,324.1,324.1,"324.1m"
"CLBJ_036.20240612","CLBJ_036","grasslandHerbaceous","CLBJ_036.tickPlot.tck","US",33.396494,-97.580918,20.1,"WGS84","CLBJ_036",160,"m","2024-06-12 15:15:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,288.2,288.4,"288.3m"
"CLBJ_034.20240703","CLBJ_034","grasslandHerbaceous","CLBJ_034.tickPlot.tck","US",33.32009,-97.578537,20,"WGS84","CLBJ_034",156,"m","2024-07-03 12:45:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,324.1,324.1,"324.1m"
"CLBJ_043.20240703","CLBJ_043","deciduousForest","CLBJ_043.tickPlot.tck","US",33.410406,-97.593713,20.1,"WGS84","CLBJ_043",160,"m","2024-07-03 13:05:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,284.7,284.9,"284.8m"
"CLBJ_033.20240703","CLBJ_033","deciduousForest","CLBJ_033.tickPlot.tck","US",33.382288,-97.619783,20.1,"WGS84","CLBJ_033",155,"m","2024-07-03 13:34:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,304.3,304.5,"304.4m"
"CLBJ_032.20240703","CLBJ_032","grasslandHerbaceous","CLBJ_032.tickPlot.tck","US",33.405175,-97.595128,20.1,"WGS84","CLBJ_032",160,"m","2024-07-03 13:58:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,293.3,293.5,"293.4m"
"CLBJ_040.20240703","CLBJ_040","deciduousForest","CLBJ_040.tickPlot.tck","US",33.377571,-97.647237,20.1,"WGS84","CLBJ_040",107,"m","2024-07-03 14:50:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,327.6,327.8,"327.7m"
"CLBJ_036.20240703","CLBJ_036","grasslandHerbaceous","CLBJ_036.tickPlot.tck","US",33.396494,-97.580918,20.1,"WGS84","CLBJ_036",160,"m","2024-07-03 14:59:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,288.2,288.4,"288.3m"
"CLBJ_040.20240725","CLBJ_040","deciduousForest","CLBJ_040.tickPlot.tck","US",33.377571,-97.647237,20.1,"WGS84","CLBJ_040",106,"m","2024-07-25 13:06:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,327.6,327.8,"327.7m"
"CLBJ_032.20240725","CLBJ_032","grasslandHerbaceous","CLBJ_032.tickPlot.tck","US",33.405175,-97.595128,20.1,"WGS84","CLBJ_032",180,"m","2024-07-25 13:18:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,293.3,293.5,"293.4m"
"CLBJ_043.20240725","CLBJ_043","deciduousForest","CLBJ_043.tickPlot.tck","US",33.410406,-97.593713,20.1,"WGS84","CLBJ_043",159,"m","2024-07-25 13:56:00","site visit","drag and flag",,"Guang Xu",,,284.7,284.9,"284.8m"
"CLBJ_033.20240725","CLBJ_033","deciduousForest","CLBJ_033.tickPlot.tck","US",33.382288,-97.619783,20.1,"WGS84","CLBJ_033",158,"m","2024-07-25 14:01:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,304.3,304.5,"304.4m"
"CLBJ_036.20240725","CLBJ_036","grasslandHerbaceous","CLBJ_036.tickPlot.tck","US",33.396494,-97.580918,20.1,"WGS84","CLBJ_036",160,"m","2024-07-25 15:13:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,288.2,288.4,"288.3m"
"CLBJ_034.20240725","CLBJ_034","grasslandHerbaceous","CLBJ_034.tickPlot.tck","US",33.32009,-97.578537,20,"WGS84","CLBJ_034",152,"m","2024-07-25 15:17:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,324.1,324.1,"324.1m"
"CLBJ_040.20240815","CLBJ_040","deciduousForest","CLBJ_040.tickPlot.tck","US",33.377571,-97.647237,20.1,"WGS84","CLBJ_040",125,"m","2024-08-15 13:00:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,327.6,327.8,"327.7m"
"CLBJ_043.20240815","CLBJ_043","deciduousForest","CLBJ_043.tickPlot.tck","US",33.410406,-97.593713,20.1,"WGS84","CLBJ_043",161,"m","2024-08-15 13:12:00","site visit","drag and flag",,"Guang Xu",,,284.7,284.9,"284.8m"
"CLBJ_033.20240815","CLBJ_033","deciduousForest","CLBJ_033.tickPlot.tck","US",33.382288,-97.619783,20.1,"WGS84","CLBJ_033",160,"m","2024-08-15 14:00:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,304.3,304.5,"304.4m"
"CLBJ_036.20240815","CLBJ_036","grasslandHerbaceous","CLBJ_036.tickPlot.tck","US",33.396494,-97.580918,20.1,"WGS84","CLBJ_036",160,"m","2024-08-15 14:19:00","site visit","drag and flag",,"Guang Xu",,,288.2,288.4,"288.3m"
"CLBJ_032.20240815","CLBJ_032","grasslandHerbaceous","CLBJ_032.tickPlot.tck","US",33.405175,-97.595128,20.1,"WGS84","CLBJ_032",158,"m","2024-08-15 14:52:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,293.3,293.5,"293.4m"
"CLBJ_034.20240815","CLBJ_034","grasslandHerbaceous","CLBJ_034.tickPlot.tck","US",33.32009,-97.578537,20,"WGS84","CLBJ_034",148,"m","2024-08-15 15:26:00","site visit","drag and flag",,"Guang Xu",,,324.1,324.1,"324.1m"
"CLBJ_036.20240905","CLBJ_036","grasslandHerbaceous","CLBJ_036.tickPlot.tck","US",33.396494,-97.580918,20.1,"WGS84","CLBJ_036",158,"m","2024-09-05 14:11:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,288.2,288.4,"288.3m"
"CLBJ_032.20240905","CLBJ_032","grasslandHerbaceous","CLBJ_032.tickPlot.tck","US",33.405175,-97.595128,20.1,"WGS84","CLBJ_032",160,"m","2024-09-05 14:22:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,293.3,293.5,"293.4m"
"CLBJ_040.20240905","CLBJ_040","deciduousForest","CLBJ_040.tickPlot.tck","US",33.377571,-97.647237,20.1,"WGS84","CLBJ_040",115,"m","2024-09-05 15:00:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,327.6,327.8,"327.7m"
"CLBJ_043.20240905","CLBJ_043","deciduousForest","CLBJ_043.tickPlot.tck","US",33.410406,-97.593713,20.1,"WGS84","CLBJ_043",120,"m","2024-09-05 15:02:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,284.7,284.9,"284.8m"
"CLBJ_034.20240905","CLBJ_034","grasslandHerbaceous","CLBJ_034.tickPlot.tck","US",33.32009,-97.578537,20,"WGS84","CLBJ_034",152,"m","2024-09-05 15:56:00","site visit","drag and flag",,"Guang Xu",,,324.1,324.1,"324.1m"
"CLBJ_033.20240905","CLBJ_033","deciduousForest","CLBJ_033.tickPlot.tck","US",33.382288,-97.619783,20.1,"WGS84","CLBJ_033",,,"2024-09-05 17:00:00","site visit",,"No survey conducted; identifiedBy is NA because there are no occurrence records for this event",,,,304.3,304.5,"304.4m"
"CLBJ_034.20240926","CLBJ_034","grasslandHerbaceous","CLBJ_034.tickPlot.tck","US",33.32009,-97.578537,20,"WGS84","CLBJ_034",148,"m","2024-09-26 14:17:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,324.1,324.1,"324.1m"
"CLBJ_043.20240926","CLBJ_043","deciduousForest","CLBJ_043.tickPlot.tck","US",33.410406,-97.593713,20.1,"WGS84","CLBJ_043",158,"m","2024-09-26 14:27:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,284.7,284.9,"284.8m"
"CLBJ_032.20240926","CLBJ_032","grasslandHerbaceous","CLBJ_032.tickPlot.tck","US",33.405175,-97.595128,20.1,"WGS84","CLBJ_032",80,"m","2024-09-26 15:14:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,293.3,293.5,"293.4m"
"CLBJ_040.20240926","CLBJ_040","deciduousForest","CLBJ_040.tickPlot.tck","US",33.377571,-97.647237,20.1,"WGS84","CLBJ_040",105,"m","2024-09-26 15:15:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,327.6,327.8,"327.7m"
"CLBJ_033.20240926","CLBJ_033","deciduousForest","CLBJ_033.tickPlot.tck","US",33.382288,-97.619783,20.1,"WGS84","CLBJ_033",156,"m","2024-09-26 15:55:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,304.3,304.5,"304.4m"
"CLBJ_036.20240926","CLBJ_036","grasslandHerbaceous","CLBJ_036.tickPlot.tck","US",33.396494,-97.580918,20.1,"WGS84","CLBJ_036",158,"m","2024-09-26 16:11:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,288.2,288.4,"288.3m"
"OAES_003.20150317","OAES_003","grasslandHerbaceous","OAES_003.tickPlot.tck","US",35.412134,-99.068027,20.2,"WGS84","OAES_003",160,"m","2015-03-17 17:19:00","site visit","drag","SOME TALL GRASSES PRESENT; identifiedBy is NA because there are no occurrence records for this event",,,,512,512.4,"512.2m"
"OAES_021.20150317","OAES_021","shrubScrub","OAES_021.tickPlot.tck","US",35.413211,-99.074301,20.1,"WGS84","OAES_021",96,"m","2015-03-17 19:55:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,501.6,501.8,"501.7m"
"OAES_005.20150318","OAES_005","grasslandHerbaceous","OAES_005.tickPlot.tck","US",35.402926,-99.080346,20.1,"WGS84","OAES_005",160,"m","2015-03-18 17:50:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,509.3,509.5,"509.4m"
"OAES_004.20150318","OAES_004","grasslandHerbaceous","OAES_004.tickPlot.tck","US",35.411159,-99.084234,20.1,"WGS84","OAES_004",160,"m","2015-03-18 18:54:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,507.5,507.7,"507.6m"
"OAES_008.20150318","OAES_008","grasslandHerbaceous","OAES_008.tickPlot.tck","US",35.394019,-99.063159,20.1,"WGS84","OAES_008",160,"m","2015-03-18 20:43:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,492.5,492.7,"492.6m"
"OAES_005.20150608","OAES_005","grasslandHerbaceous","OAES_005.tickPlot.tck","US",35.402926,-99.080346,20.1,"WGS84","OAES_005",160,"m","2015-06-08 19:50:00","site visit","drag","1 arthropod added to extra vial for later ID-verified under scope as insect; identifiedBy is NA because there are no occurrence records for this event",,,,509.3,509.5,"509.4m"
"OAES_007.20150608","OAES_007","shrubScrub","OAES_007.tickPlot.tck","US",35.421328,-99.05721,20.1,"WGS84","OAES_007",159,"m","2015-06-08 20:10:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,521.5,521.7,"521.6m"
"OAES_003.20150608","OAES_003","grasslandHerbaceous","OAES_003.tickPlot.tck","US",35.412134,-99.068027,20.2,"WGS84","OAES_003",160,"m","2015-06-08 21:28:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,512,512.4,"512.2m"
"OAES_004.20150608","OAES_004","grasslandHerbaceous","OAES_004.tickPlot.tck","US",35.411159,-99.084234,20.1,"WGS84","OAES_004",160,"m","2015-06-08 21:50:00","site visit","drag","2 red arthropods placed in nyph vial for futher ID- verified under scope as other arachnid; identifiedBy is NA because there are no occurrence records for this event",,,,507.5,507.7,"507.6m"
"OAES_008.20150608","OAES_008","grasslandHerbaceous","OAES_008.tickPlot.tck","US",35.394019,-99.063159,20.1,"WGS84","OAES_008",160,"m","2015-06-08 22:40:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,492.5,492.7,"492.6m"
"OAES_021.20150608","OAES_021","shrubScrub","OAES_021.tickPlot.tck","US",35.413211,-99.074301,20.1,"WGS84","OAES_021",120,"m","2015-06-08 23:39:00","site visit","drag and flag","West side of plot covered in dense waist-high sumac and overhanging branches making it inaccessable for sampling; identifiedBy is NA because there are no occurrence records for this event",,,,501.6,501.8,"501.7m"
"OAES_003.20150720","OAES_003","grasslandHerbaceous","OAES_003.tickPlot.tck","US",35.412134,-99.068027,20.2,"WGS84","OAES_003",160,"m","2015-07-20 19:45:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,512,512.4,"512.2m"
"OAES_021.20150720","OAES_021","shrubScrub","OAES_021.tickPlot.tck","US",35.413211,-99.074301,20.1,"WGS84","OAES_021",90,"m","2015-07-20 21:00:00","site visit","drag","West side of plot covered in dense sumac making sampling it inaccessible for sampling.; identifiedBy is NA because there are no occurrence records for this event",,,,501.6,501.8,"501.7m"
"OAES_004.20150721","OAES_004","grasslandHerbaceous","OAES_004.tickPlot.tck","US",35.411159,-99.084234,20.1,"WGS84","OAES_004",160,"m","2015-07-21 16:42:00","site visit","drag","Sampling delayed 1 day due to rain.; identifiedBy is NA because there are no occurrence records for this event",,,,507.5,507.7,"507.6m"
"OAES_005.20150721","OAES_005","grasslandHerbaceous","OAES_005.tickPlot.tck","US",35.402926,-99.080346,20.1,"WGS84","OAES_005",160,"m","2015-07-21 18:10:00","site visit","drag","Sampling delayed 1 day due to rain.; identifiedBy is NA because there are no occurrence records for this event",,,,509.3,509.5,"509.4m"
"OAES_008.20150721","OAES_008","grasslandHerbaceous","OAES_008.tickPlot.tck","US",35.394019,-99.063159,20.1,"WGS84","OAES_008",160,"m","2015-07-21 19:30:00","site visit","drag","Sampling delayed 1 day due to rain.; identifiedBy is NA because there are no occurrence records for this event",,,,492.5,492.7,"492.6m"
"OAES_007.20150721","OAES_007","shrubScrub","OAES_007.tickPlot.tck","US",35.421328,-99.05721,20.1,"WGS84","OAES_007",162,"m","2015-07-21 20:30:00","site visit","drag and flag","2 m deviation to avoid Opuntia. Sampling delayed 1 day due to rain.; identifiedBy is NA because there are no occurrence records for this event",,,,521.5,521.7,"521.6m"
"OAES_021.20150831","OAES_021","shrubScrub","OAES_021.tickPlot.tck","US",35.413211,-99.074301,20.1,"WGS84","OAES_021",168,"m","2015-08-31 19:56:00","site visit","drag and flag","Moved in 3 m on E side, deviation total ~5m W side, several trees\brush; identifiedBy is NA because there are no occurrence records for this event",,,,501.6,501.8,"501.7m"
"OAES_007.20150831","OAES_007","shrubScrub","OAES_007.tickPlot.tck","US",35.421328,-99.05721,20.1,"WGS84","OAES_007",160,"m","2015-08-31 21:10:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,521.5,521.7,"521.6m"
"OAES_004.20150831","OAES_004","grasslandHerbaceous","OAES_004.tickPlot.tck","US",35.411159,-99.084234,20.1,"WGS84","OAES_004",160,"m","2015-08-31 21:36:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,507.5,507.7,"507.6m"
"OAES_003.20150831","OAES_003","grasslandHerbaceous","OAES_003.tickPlot.tck","US",35.412134,-99.068027,20.2,"WGS84","OAES_003",160,"m","2015-08-31 22:00:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,512,512.4,"512.2m"
"OAES_008.20150831","OAES_008","grasslandHerbaceous","OAES_008.tickPlot.tck","US",35.394019,-99.063159,20.1,"WGS84","OAES_008",160,"m","2015-08-31 22:50:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,492.5,492.7,"492.6m"
"OAES_005.20150831","OAES_005","grasslandHerbaceous","OAES_005.tickPlot.tck","US",35.402926,-99.080346,20.1,"WGS84","OAES_005",160,"m","2015-08-31 22:57:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,509.3,509.5,"509.4m"
